fluxes
0.00018408330298091196
0.00021948820206181205
1.3304335569960082e-18
1.6509713271830656e-06
0.0003698175772888421
1.1976101643476394e-20
0.0
0.8254856635915303
1.1931012578567874e-17
0.0
0.0
-3.7263716604194058e-19
6.361034733750944e-19
5.104867747921452e-20
-7.501161157917346e-21
0.0
0.0
1.979659922908616e-19
0.0
0.0
1.2368136851620911e-18
3.5389656206814526e-20
-1.4826823932851103e-33
0.0
-9.177876880820725e-16
0.0
1.6639278262612546e-34
0.0
0.0
1.3595900088011466e-35
0.0050438693940049245
0.0
0.007907169132128657
0.002741752187797688
0.0
0.10066698030257949
0.0
-1.8800831155072025e-14
4.785154884136898e-36
-5.197978779019575e-36
0.0
-3.683008519305532e-21
0.0
-1.2680710836400673e-33
9.978666038463122e-21
2.528663904757121e-17
-3.884887960008709e-20
0.000105263157894747
0.00015151242499254804
-1.4912441474015177e-18
0.0
0.0
-8.62948291558206e-17
0.0
1.2853946737231053e-05
1.93846153846153e-05
2.661474250368058e-19
0.0
2.634114950134383e-39
0.0
0.01166459356037658
0.0
0.0
4.345637911320728e-19
7.365185843485228e-18
-5.019438837247606e-19
0.0
-2.545739727600531e-36
0.0
0.0
-7.625477715158178e-22
0.0
2.420719443613224e-34
-0.004296652878993971
0.0
-9.394521121731346e-17
0.0
1.3320405727923526e-05
-2.1256979553488033e-35
1.8016134223657161e-19
1.9789625837325265e-05
-0.004296652878993972
0.0
-9.287601294314485e-36
19.403200083388015
-2.0637141589788396e-05
2.457098512228546e-05
2.907806704236753e-06
-7.602584809865855e-20
-1.93009301488248e-19
0.0
0.0
-1.5185901537510724e-18
0.0
-0.0005852693354864026
0.0
0.0
3.170848042323101e-18
-1.4679931073271764e-20
1.0490067770821096e-18
2.9213884436413575e-18
-2.0422656101329594e-20
8.49548425819343e-22
-1.523753836609797e-19
5.576072795616891e-19
9.322692448914799e-19
1.3635076732838988e-18
-9.675837861652288e-19
0.0
-1.1314708628148288e-19
2.7540686323055386e-19
-2.0943197460518275e-35
2.9273451351592234e-37
0.0
0.0
2.107133064707626e-20
2.0890603117401362e-20
-2.674725967637269e-18
7.269516760590276e-07
3.133707156059753e-18
-1.0586092785155048e-17
6.09478669499297e-20
3.2744553027859265e-22
0.0
-4.384557971863246e-33
-2.2157316166457068e-20
-0.020731114373115724
-3.0681063852905145e-07
4.2041365026002217e-20
8.941813325984128e-18
-3.844694454269161e-20
-2.4315757217034148e-20
-7.402276227952357e-22
0.0
1.4689000905274452e-19
2.523665788333433e-19
-2.187264527454663e-19
0.005572092242829563
0.0
2.608609695787346e-19
-1.4352511953587124e-34
0.0
5.948498862473675e-21
0.0
0.0
3.7186179866211136e-35
-1.7534742611980468e-18
-7.673904459014174e-19
3.9271683209319166e-20
-2.2716343729374563e-19
-3.5249333337434584e-34
0.0
0.0
-5.051496200801774e-22
6.748992452498158e-26
0.0
0.0
0.0
0.0
0.0
4.9546540297196725e-19
0.0
0.0
-9.99217525636458
0.0
0.0
0.0
-5.446447604002013e-37
0.0
0.0
6.908577145142718e-19
-1.3872122022895723e-35
0.0
1.3627768082246674e-18
-1.7205832184063947e-23
-1.4381060754711403e-20
-2.686157977014464e-18
1.4326888344344413e-06
2.9098145787326893e-33
1.537874814846046e-18
0.0
0.0
0.0
-9.65512401041528e-19
8.10765383052222
2.329340418296177e-22
42.446494719811604
0.0
3.999999999999966e-05
-7.0169170383742e-23
0.0
-1.0623240544224829e-19
2.6845076925737777e-20
0.0
2.01883383910598e-18
1.6473266195883395e-18
0.0005541264961501409
1.741683007262741e-19
-1.9441001510933017e-20
3.0860401702583414e-05
-2.285668987870295e-34
1.1746672816371953e-18
-1.3117871980533398e-18
2.0440776353981652e-05
1.1161425923405955e-20
-0.16112902313342284
0.061779173664970086
0.0028959287116137183
0.0
0.0
6.675092515622262e-05
0.0040643986760560595
0.0007027836189241022
7.208739681967722e-22
1.0802935279587828e-20
0.0
0.0
5.2698876537605375e-06
0.0
2.0481370608408013e-53
0.0
0.0
0.0
0.0
-1.5991162164703947e-19
0.0
0.0
1.6509713273683698e-06
0.0
-1.5653146051217955e-18
5.886864988062721e-18
-4.901739777524462e-19
-0.007161088131656545
0.0
1.0672772395484666e-18
3.7132042387545585e-19
-0.0005704105935417478
0.0
-0.00010648765060330819
-2.30064236674078e-20
0.0
0.0
0.0
-9.164843123342584
-0.000266631869340062
-2.1676531018931497e-18
-6.386357913954437e-37
-3.6638133177932494e-20
9.795564773589116e-24
0.0
0.0
-16.14702847865749
0.0
-6.308019763632332e-19
3.0212216273998933e-21
-6.71462407398309e-21
-1.242265433324507e-18
-8.030537039032243e-20
-8.244540721312643e-37
0.0
-8.955377460949001e-19
0.007473295940806789
-0.9294975038563752
-7.106972584249528e-18
-1.0871723394498716e-19
-5.087665692982941e-52
0.0
-1.87951495946401e-20
1.5585100835587706e-19
3.0626993258801987e-18
4.144218935917889e-19
-5.682751660199087e-19
-3.2510583153139545e-19
-2.965624018642079e-41
4.845098420394696e-37
-4.927313197847825e-37
0.0011796824579611601
0.0
-2.2070488688314183e-34
0.0
0.0
0.0
0.0
-6.598318342564395e-19
0.0
0.0
-1.1045090561759283e-34
2.3840194370704358e-23
0.0
0.0
-0.213292929014142
0.005043869394004928
0.0014918930129445395
0.0
2.834319511232133e-23
0.0
0.0
-9.468503243147919e-24
0.0
1.4911422814630041e-18
-4.098552882800344e-19
-1.752805020000122e-18
-9.158852337521583e-15
1.517088870019563e-05
0.0
-4.108657715234566e-18
0.0
7.949749230677552e-05
0.0
1.8497002033371577e-18
1.2816664106936197e-19
0.0
0.0
0.0
-9.266156755206475e-19
2.180380367672705e-20
-2.313744779465089e-20
-1.7326696752723224e-35
-2.6957754991495826e-20
4.6294392169656e-19
1.6628156522671003e-19
-1.6628156522672223e-19
8.764720574470772e-19
5.333333333333207e-05
9.687224804301903e-19
0.00025035785758049174
3.802949810284492e-19
-1.1781579657805052e-19
-1.9951492205522364e-17
0.0
0.0
-0.000281490611284716
1.3983461978042702e-18
-2.3228453990659673e-22
-2.44732821435484e-22
0.0
3.1277372981886406e-18
-1.4227985856777717e-18
9.60334298792826e-34
-1.1931012578567874e-17
-1.1931012578567874e-17
1.3680710146198467e-20
1.3680710146198467e-20
3.074792398306324e-20
1.0785917285327687e-19
-6.361034733750948e-19
-5.104867747921429e-20
-1.364112657228451e-20
0.0
-5.136057063355294e-22
-5.136057063355002e-22
0.0
-5.1048677479213166e-20
-6.361034733750959e-19
-1.3641126572297743e-20
-6.078276378151674e-19
3.2318287834923104e-21
-1.1754422098956643e-36
-1.9873673827550963e-17
0.0
2.2560521268001486e-20
3.3629235974036812e-21
-4.742187778631345e-22
8.709483942844825e-19
3.0430537970613092e-16
1.4338702578934115e-19
-1.362529089784587e-20
1.4936295171999427e-31
-2.3576175739939273e-20
9.74597660741581e-19
1.1397543709601087e-17
5.518471258934439e-17
-3.900975234512966e-18
1.8856934138370477e-16
4.1777552609175605e-16
6.476263091434671e-18
5.480121541449168e-17
4.997467009281251e-17
5.227264176394658e-16
1.1621233895069617e-18
1.1343992661865054e-22
-1.6593138424715423e-21
-5.069595383801396e-16
-8.935480314252811e-18
-1.3436636553011918e-17
-2.94966985652917e-19
-3.1589531838201306e-17
-2.1558524132917703e-17
-4.3874567709998565e-17
-4.5806812953225536e-18
-2.5313654130012737e-19
0.0
0.0
0.0
0.0
0.0
0.0
-1.1428353927742884e-15
-1.2368136851620915e-18
-3.5389656206814453e-20
1.800144758603566e-33
0.0011647891547407116
0.0008657744656563139
0.00029901468908418984
0.00027884311008206036
0.00029901468908418837
0.00017120153734049944
0.00029901468908417596
1.2280266164653552e-20
-1.2519109673492634e-19
0.0010675601620479226
0.0010675601620479317
0.0010675601620479317
3.4802714339077543e-19
-3.620692983852159e-19
9.177876880820725e-16
-9.177876880820725e-16
0.0
0.0
-8.643833368602449e-20
-1.905031430806114e-18
-6.139965414391883e-21
0.001164789154740706
0.0008657744656563139
0.00029901468908418984
0.33081968620725977
0.0002990146890841888
0.0001712015373404998
0.0002990146890841759
6.769040889634531e-20
-1.24288263238785e-19
0.0010675601620479226
0.0010675601620479319
0.0010675601620479319
0.0011647891547407105
0.0008657744656566001
0.0002990146890841905
0.33081968620725977
0.0002990146890841876
0.00017120153734050258
0.00029901468908416826
3.1543891237749325e-20
-1.4099232366597235e-19
0.0010675601620479226
0.0010675601620479317
3.993263996455168e-20
0.0007495858955726076
-0.00790716913212902
-1.6639278262612546e-34
0.0
0.0
0.0
5.2883504024433106e-05
1.3238770685579163e-05
0.0003663734623420301
-0.002741752187797791
2.8105849631712476e-21
-2.1767613043014977e-20
-2.176761304301497e-20
0.00021948820206181205
-0.0050438693940049245
0.0050438693940049245
0.1652986272920911
0.004687746465742292
1.4148629193390833e-17
0.10518388273551908
0.12457992633258655
-9.465793732411995e-18
-5.107953019493435e-16
0.33404651616115677
9.31667840820077e-17
9.722899269278336e-05
6.412673814235933e-05
2.9078067042361664e-06
3.074792398306324e-20
0.0
0.0
0.0009435846960766311
-2.334893410718542e-19
1.332040572792717e-05
-2.5149726192772662e-20
1.5848731239151778e-20
0.5691494271838492
0.569149427183849
0.5685953006877026
0.5684980716950067
0.5684980716950067
0.23445155553384986
0.2297638090681068
9.88506617577019e-19
7.773832161967995e-21
7.773832161967995e-21
0.004049919490867439
1.8792200798096737e-14
1.8728175642335044e-14
0.0
0.0
0.3371261288323681
0.002421228552130336
2.25246755317427e-35
4.128238948826555e-37
-2.25246755317427e-35
-1.1983235622573784e-19
-1.429698040204402e-19
0.00010028711746452369
2.9078067042361656e-06
-1.2438444703584324e-19
0.0
0.24953702453326104
0.24953702453326107
0.23985838475928786
0.01996327864725445
0.7220136344052341
0.00010028711746452371
2.9078067042361656e-06
0.0
0.0
1.852493838177166e-23
1.8524938380504118e-23
-9.978666038463133e-21
-9.978666038463059e-21
-9.978666038463133e-21
-0.5691494271838492
-0.5691494271838493
-0.5685953006877026
-0.5684980716950065
-0.5684980716950067
-0.23445155553384994
-0.10518388273551947
4.979023033697199e-19
0.0007224575263209646
0.2492159247990729
2.528663904757121e-17
0.0
0.0
4.338554768596572
4.3385547685965715
-0.2492159247990729
-9.635088011604975e-18
7.082497249928659e-17
7.920580760476605e-18
0.015497116014486804
0.018265585669501556
-2.53619778979453e-16
5.3705515168580046e-17
0.0
0.5041181457203515
-1.7529881119675315e-20
1.7529881119675315e-20
-0.10066698030257977
0.0
-0.10066698030257977
5.393952614490185e-19
0.0005522499089430665
0.0005522499089430665
1.0934738736696001e-19
-0.00010526315789474831
-0.0001052631578947474
1.0942013632866243
0.43047661655255964
0.0
0.005043869394004683
0.0
0.0031077830233775788
0.0
0.0
-0.00015151242499250215
-0.00015151242499249624
0.0
0.0
-7.29519391346579e-17
-9.269569985664384e-17
-4.623409792277011e-18
0.00245265308323628
0.2097119722054861
0.24710753196633853
0.37010717593322867
0.24710753196633978
0.0002005742349290488
3.3605369135967374e-16
0.00864351625701604
0.0
4.91797300927053e-16
1.2257894931241264e-16
0.003121364420825393
2.0146424108150096e-18
2.702702702702869e-06
-1.3209446446715656e-16
-1.6587083270832443e-16
0.00010028711746465586
0.00011282297401040054
5.333333333333255e-05
0.00010028711746419757
-3.364205978747798e-20
-1.6014770434761606e-17
7.862763334957156e-16
2.1089162517490412e-17
0.05267754213643028
0.062088078701373395
-2.553329514826016e-16
-6.530244369078598e-17
-0.24953702453326107
0.0
0.00036981757728884204
0.44831203673056363
0.370107175933228
-0.370107175933228
3.3449865610115466
7.103651137813727e-17
7.863082862858633e-17
0.0
0.008640813554313743
0.026062662743409463
-3.5579611499624405e-19
1.7647058823529336e-05
0.03975823306548693
0.0008471896946825601
-0.8319119404507291
2.6844752928448203e-08
0.0
0.0
0.0
-0.002716440142338756
0.0026970555269541186
-1.9384615384615345e-05
2.1929064036647108e-20
5.604823904818727e-19
3.993263996455169e-20
0.0
6.841214791159409e-05
3.042948002866622e-20
4.227774436969003e-19
0.0
0.0
-3.0146205706014315e-19
-3.01462910264846e-19
-1.827360258434952e-21
-1.0488279241221398e-21
0.0
0.0
0.0
0.0
0.0
3.791900021454676e-19
3.637838906050031e-19
0.0
-1.3209803967301188e-16
9.386550342943168e-21
-1.3409247358902307e-16
0.0
0.0
0.0
2.5617082279158407e-19
-9.978666038463133e-21
-9.978666038463133e-21
1.6509713271830656e-06
3.731681636376086e-22
0.0001840833029809118
-7.757025062289191e-20
2.0072486932430753e-18
-2.670248062414446e-18
0.0
-0.011664593560377023
0.00010028711746452404
0.04700257906784075
0.04700257906784074
6.412673814235932e-05
1.6509713271830656e-06
0.0
0.0
0.0
0.0
3.261507407385899e-19
8.1648505031801575e-16
1.8789742322530723e-17
0.0154971160144868
0.018265585669501556
-2.5359795214286107e-16
-6.530114662564787e-17
-1.0822934055353966e-17
-7.45928445319769e-16
-1.1832238332011696e-17
3.0927619117761636e-23
1.1179972406550492e-19
-1.6438324558045793e-20
1.2988592232556012e-16
0.0
0.00036816660596181194
0.0
1.1705518319096592e-21
-5.7250737042361486e-21
0.0
-6.378721368950624e-18
-5.022357362801735e-19
-6.646427519290697e-20
-6.378736076595804e-18
-6.645218492194124e-20
0.0
0.0
0.0
0.0018587128687839111
0.0018587128687839111
0.0
3.385033210140483e-20
5.333333333333257e-05
0.0
-1.7413995563355687e-18
0.24422538873840013
0.2442253887384002
0.0
0.0
-2.120886311734295e-18
5.022333099147674e-19
-0.9021708071437916
-5.662384834784085e-36
-5.662384834784085e-36
-5.662384834784084e-36
-2.730300949972731e-19
0.0
0.00017032976101040873
0.19881711687604617
0.0
0.0
-7.437426028755675e-19
-2.454447140000669e-19
0.0
0.0
0.00047547974222835767
0.2730817009764457
0.9021708071437916
3.5508149584856464e-07
-4.377523857004849e-23
1.5542435242448617e-05
0.0018645588249200371
0.115146094676063
-2.552169528792274
0.0
0.0
0.0
0.0
0.0
-1.1322498688501305e-21
6.223980179957225e-22
0.0
0.0
4.594047752541509e-19
-4.942606276116203e-19
7.132272273134213
0.07820486079733482
50.62756272337744
0.0
0.0
0.0
1.236086957273251e-19
